,sax_X_std,sax_Y_std,sax_a,sax_s,sax_o,sax_dir,qbSneak,time,week,norm_o,o_minus_dir,quarter,down,yardsToGo,yardlineSide,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,absoluteYardlineNumber,preSnapHomeTeamWinProbability,expectedPoints,weight,position,age,time_diff,distance,height_inches,possessionTeam_ATL,possessionTeam_CAR,possessionTeam_NO,possessionTeam_TB,defensiveTeam_ATL,defensiveTeam_CAR,defensiveTeam_CIN,defensiveTeam_CLE,defensiveTeam_LA,defensiveTeam_LAC,defensiveTeam_NO,defensiveTeam_NYG,defensiveTeam_SEA,defensiveTeam_SF,defensiveTeam_TB,offenseFormation_EMPTY,offenseFormation_I_FORM,offenseFormation_JUMBO,offenseFormation_PISTOL,offenseFormation_SHOTGUN,offenseFormation_SINGLEBACK,offenseFormation_WILDCAT,receiverAlignment_1x1,receiverAlignment_2x0,receiverAlignment_2x1,receiverAlignment_2x2,receiverAlignment_3x1,receiverAlignment_3x2,receiverAlignment_4x1,pff_defensiveCoverageAssignment_2L,pff_defensiveCoverageAssignment_3L,pff_defensiveCoverageAssignment_3M,pff_defensiveCoverageAssignment_3R,pff_defensiveCoverageAssignment_4IL,pff_defensiveCoverageAssignment_4IR,pff_defensiveCoverageAssignment_4OR,pff_defensiveCoverageAssignment_CFL,pff_defensiveCoverageAssignment_CFR,pff_defensiveCoverageAssignment_DF,pff_defensiveCoverageAssignment_FL,pff_defensiveCoverageAssignment_FR,pff_defensiveCoverageAssignment_HCL,pff_defensiveCoverageAssignment_HCR,pff_defensiveCoverageAssignment_HOL,pff_defensiveCoverageAssignment_MAN,pff_defensiveCoverageAssignment_PRE,playOutcome,gameClock_min,gameClock_sec
6500,abdegoljin,abdenmiigk,oijnlgedaa,hlmjgecaaa,bdaegilnoj,eabdijlong,,0.7311644155830812,0.7279957315887635,10.79,12.75,-1.3396605714005956,1.5061995959649597,-0.11028144648862533,LA,48,-1.1722057584778314,-0.5766999321420397,62,0.09176005671346583,-0.40314237003499814,-1.7530087712227802,WR,0.11841306675275914,-0.003332881631544779,0.23167025115828196,-0.332709354820354,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SLANT,-1.2884901982756822,0.24473056798016157
6501,abdegjmnij,onljieadgb,ogejnildba,jnoligedba,jolniegdba,njloigedba,0.0,0.7317596590962098,0.7279957315887635,49.27999999999997,37.44999999999999,-0.47210221610607156,0.25639601847211035,0.4151395187057281,CAR,24,-1.1722057584778314,-0.5766999321420397,86,0.1253511329607409,-0.9633707242902774,-1.7530087712227802,WR,0.11841306675275914,-0.003332881631544779,2.328860383897571,-0.332709354820354,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.1398803801711739,1.6197679426993026
6502,abdegilojn,abdegoiljn,niglojedba,jnoligebda,dbaegilonj,gijlneoabd,,0.7317843776258014,0.7279957315887635,154.89,-24.660000000000025,-0.47210221610607156,1.5061995959649597,-0.11028144648862533,CAR,26,-1.1722057584778314,-0.5766999321420397,84,0.14902142823236567,-1.3172387043816915,-1.7530087712227802,WR,0.11841306675275914,-0.003332881631544779,1.5036681168206636,-0.332709354820354,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SCREEN,1.1398803801711739,-0.5000813433260398
6503,abdnegmkii,alkibgdddg,mlhjgecaaa,mljhgecaaa,ahndmkifbb,lnboadjige,0.0,0.7326271395686673,0.7279957315887635,110.93,-22.03,-0.47210221610607156,-0.993407559020739,0.4151395187057281,CAR,25,-0.4742808860281994,-0.5766999321420397,85,0.6558020658875848,-0.5247068937916544,-1.7530087712227802,WR,0.11841306675275914,-0.003332881631544779,0.3960966303624363,-0.332709354820354,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.8469682749217085,0.30202379192679246
6504,abdelonjgi,onljiabegd,ogjlniedba,jnoligedba,anoleijbdg,oijlnegdba,0.0,0.7326501258023845,0.7279957315887635,132.92,130.23,-0.47210221610607156,0.25639601847211035,-0.37299192908580203,CAR,28,-0.4742808860281994,-0.5766999321420397,82,0.675175661727732,-0.7031432876955359,-1.7530087712227802,WR,0.11841306675275914,-0.003332881631544779,0.8313559823805895,-0.332709354820354,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.0677292365986955,1.6770611666459334
6505,nebadfkmhi,abgodejlin,jliodgneba,onldjigeba,eojlnidbag,degnojliab,0.0,0.7333455759691673,0.7279957315887635,96.64999999999998,-153.56,-0.47210221610607156,-0.993407559020739,0.4151395187057281,CAR,35,-0.4742808860281994,0.2043896408865842,75,-0.043093370350484154,-1.174129891642056,-1.7530087712227802,WR,0.11841306675275914,-0.003332881631544779,-0.1999260349351273,-0.332709354820354,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,-0.7292542391125634
6506,badeigljln,nmkifdhabb,elionjgdba,ionlegjdba,aonljbdgie,njigaeoldb,0.0,0.7341576229736458,0.7279957315887635,74.57,180.55,0.39545613918845246,-0.993407559020739,0.4151395187057281,CAR,37,-0.4742808860281994,0.2043896408865842,47,-0.17481954773450903,-0.02299302248056784,-1.7530087712227802,WR,0.11841306675275914,-0.003332881631544779,-0.7714238936385386,-0.332709354820354,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.1398803801711739,-0.2709084475395163
6507,abdlonegij,onljigabed,oenlidjgba,lonjdeigba,bonjldeiga,iedblnjaog,,0.7341876716443891,0.7279957315887635,81.8,112.43,0.39545613918845246,0.25639601847211035,-0.6357024116829788,CAR,41,-0.4742808860281994,0.2043896408865842,51,-0.17797971726285589,-0.0604558235638411,-1.7530087712227802,WR,0.11841306675275914,-0.003332881631544779,1.5464772189426528,-0.332709354820354,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,GO,0.919119418494187,0.531196687713316
6508,abdnmggeik,abdekignmi,ogjlniebda,jnoliedgba,edabgijnol,ebdaognjil,,0.7355192075308763,0.7279957315887635,50.91,-23.649999999999995,0.39545613918845246,-0.993407559020739,0.4151395187057281,CAR,20,0.5227546460427033,0.2043896408865842,30,0.9447430142601484,-0.7613081227987485,-1.7530087712227802,WR,0.11841306675275914,-0.003332881631544779,-0.25264795943405816,-0.332709354820354,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,GO,-1.5092511599526692,-1.3021864785788722
6509,obadgeijln,nmbaiidegk,nloigedaaj,nojlgedaai,ogndejliba,nliejogdba,0.0,0.7302333731773883,0.7279957315887635,121.6,133.11,-1.3396605714005956,-0.993407559020739,0.4151395187057281,CAR,25,-1.1722057584778314,-0.9114526062971643,35,0.587059054527125,-0.5249495316482471,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.6263001021016434,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.8021632652021349,-1.6459458222586574
6510,badegnijmj,lmjhgabddd,fnikmhddba,ijonlgedaa,inlojegabd,nfhikmabdb,,0.7302598240028542,0.7279957315887635,93.65,220.46,-1.3396605714005956,0.25639601847211035,-1.1611233768773321,CAR,31,-1.1722057584778314,-0.9114526062971643,41,0.5692303945130741,-0.5403751586486255,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.5551765257147121,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,GO,1.5814023035251477,-0.44278811937940893
6511,abdeiolnjg,abegilnojd,nblijgdaoe,gnjiedbalo,laibdejgon,deabgnoilj,,0.7302891397791892,0.7279957315887635,111.06,-103.05,-1.3396605714005956,-0.993407559020739,0.4151395187057281,CAR,47,-1.1722057584778314,-0.9114526062971643,57,0.4538591090817933,0.3594612101507929,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,0.6380820635207468,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CROSS,1.3606413418481609,0.41661023982005424
6512,nmbakfddhi,ndbajegill,gmljhecaaa,hmljgecaaa,gabdeilnoj,egibdjlnoa,0.0,0.7303161902455346,0.7279957315887635,114.3,133.55,-1.3396605714005956,0.25639601847211035,0.4151395187057281,CAR,47,-1.1722057584778314,-0.9114526062971643,57,0.4508302791468793,0.1013709135722005,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.7714238936385386,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.1398803801711739,1.44788827085941
6513,oagdbnjeil,nmkbagideg,dnkhmifdaa,dnmikhfdaa,onlabdgjie,ngeladoijb,0.0,0.730345572648634,0.7279957315887635,174.08,89.22,-1.3396605714005956,1.5061995959649597,-0.6357024116829788,LA,49,-1.1722057584778314,-0.9114526062971643,61,0.45260500829144973,-0.2758178860294652,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.9044997794010028,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.1398803801711739,-1.1303068067389794
6514,adeionljgb,nljgeabdio,jdlgeibaon,jligedbano,onljidegba,gedabijoln,,0.7303970751375134,0.7279957315887635,170.43,0.3499999999999943,-1.3396605714005956,0.25639601847211035,-0.11028144648862533,LA,33,-1.1722057584778314,-0.9114526062971643,77,0.333313440555942,0.8877575680312957,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,0.9555234766573403,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SLANT,0.6983584568172,1.7343543905925645
6515,abdbknmihf,abonjliedg,mnkihfddba,onjligedaa,adonbegijl,daoebgijln,0.0,0.7304932175585391,0.7279957315887635,58.46,-2.9200000000000017,-1.3396605714005956,0.25639601847211035,2.7795338620803185,LA,31,-1.1722057584778314,-0.9114526062971643,79,0.33822633376453143,0.6773467028211073,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.33835533242485094,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.6983584568172,-1.5886525983120265
6516,abdegjijmn,ablmjdhhee,kjhfecaaaa,fkjhecaaaa,obaendgijl,nabeijlogd,,0.7305166035528428,0.7279957315887635,165.7,150.97999999999996,-1.3396605714005956,1.5061995959649597,1.9914024142887885,LA,28,-1.1722057584778314,-0.9114526062971643,82,0.3472566613836104,0.4085314668811648,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-1.024611387343052,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,HITCH,0.4775974951402131,-0.44278811937940893
6517,mdabegigkk,ojdlgabnei,mljghecaaa,mlhjgecaaa,odlabgneji,lnoigjeabd,0.0,0.7310008468764849,0.7279957315887635,105.54,132.24,-1.3396605714005956,-0.993407559020739,0.4151395187057281,CAR,13,-1.1722057584778314,-0.5766999321420397,23,0.21992056733632975,-1.0579380117755477,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,0.228177460895379,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.6262073132447215,1.6197679426993026
6518,bdeonlijga,adgijnoleb,jingedbaol,njigedbalo,badegijlon,abdejonlgi,0.0,0.7310300293992911,0.7279957315887635,54.23,-43.77,-1.3396605714005956,0.25639601847211035,-1.6865443420716857,CAR,21,-1.1722057584778314,-0.5766999321420397,31,0.1690242389952919,-0.8112899131140966,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,1.8335973823919036,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.6262073132447215,-0.9584271348990868
6519,onlabdejig,onladbejig,ojinlegdba,nmkigiedba,onagdbeijl,jlnoigeabd,0.0,0.7310846633460971,0.7279957315887635,165.04,28.78,-1.3396605714005956,0.25639601847211035,-1.6865443420716857,CAR,33,-1.1722057584778314,-0.5766999321420397,43,0.09810365169941297,-0.320584225138341,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.01384866939583672,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.0677292365986955,1.390595046912779
6520,abdegnoijl,ijolngedba,dfhbanimkb,gjebanolid,abjignoled,abjidgonel,,0.7311644155830812,0.7279957315887635,76.85,-72.91999999999999,-1.3396605714005956,1.5061995959649597,-0.11028144648862533,LA,48,-1.1722057584778314,-0.5766999321420397,62,0.09176005671346583,-0.40314237003499814,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.687215839412011,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SLANT,-1.2884901982756822,0.24473056798016157
6521,abjoneigld,abegiolnjd,lgjdeibano,lnjiedbago,dbegiljnoa,ijlgebodna,,0.7317298769325241,0.7279957315887635,120.04,-52.19,-0.47210221610607156,-0.993407559020739,0.4151395187057281,CAR,24,-1.1722057584778314,-0.5766999321420397,86,0.13475302535946188,-0.6706975544059061,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,1.7112522489861057,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CROSS,1.3606413418481609,0.7030763595532086
6522,abdejjljig,onljiabged,linjogdeba,noljigedba,nojligeadb,onijlagedb,0.0,0.7317596590962098,0.7279957315887635,22.180000000000007,16.889999999999986,-0.47210221610607156,0.25639601847211035,0.4151395187057281,CAR,24,-1.1722057584778314,-0.5766999321420397,86,0.1253511329607409,-0.9633707242902774,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,1.2285014415053046,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.1398803801711739,1.6197679426993026
6523,badnmegkig,abdegijlln,gdmlhjddaa,henmkiedaa,onbdagljie,abledionjg,,0.7317843776258014,0.7279957315887635,37.00999999999999,-235.87,-0.47210221610607156,1.5061995959649597,-0.11028144648862533,CAR,26,-1.1722057584778314,-0.5766999321420397,84,0.14902142823236567,-1.3172387043816915,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.8469388596537644,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SCREEN,1.1398803801711739,-0.5000813433260398
6524,dahlfdbhjm,aedaehikmm,hegcaaaaaa,geecaaaaaa,abdenoljig,adnojebgil,0.0,0.7326271395686673,0.7279957315887635,75.89999999999998,-202.1,-0.47210221610607156,-0.993407559020739,0.4151395187057281,CAR,25,-0.4742808860281994,-0.5766999321420397,85,0.6558020658875848,-0.5247068937916544,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.9044997794009719,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.8469682749217085,0.30202379192679246
6525,abdnmkigeg,abdegonjil,jinolgdbae,noljigedaa,badeginolj,ijlneoabdg,0.0,0.7326501258023845,0.7279957315887635,129.04,-48.01000000000002,-0.47210221610607156,0.25639601847211035,-0.37299192908580203,CAR,28,-0.4742808860281994,-0.5766999321420397,82,0.675175661727732,-0.7031432876955359,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,1.3152859699302557,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.0677292365986955,1.6770611666459334
6526,abdjiegeee,abdiegljnn,ojlnigedaa,lonjgiedaa,banoljiedg,onljabdegi,0.0,0.7333455759691673,0.7279957315887635,52.43000000000001,-45.339999999999975,-0.47210221610607156,-0.993407559020739,0.4151395187057281,CAR,35,-0.4742808860281994,0.2043896408865842,75,-0.043093370350484154,-1.174129891642056,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.14521386850468726,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,-0.7292542391125634
6527,nbadegijjm,nfambddhik,olinjedaag,hmljgecaaa,oajnglibde,nojiledbag,0.0,0.7341576229736458,0.7279957315887635,108.43,139.67,0.39545613918845246,-0.993407559020739,0.4151395187057281,CAR,37,-0.4742808860281994,0.2043896408865842,47,-0.17481954773450903,-0.02299302248056784,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.6872158394119646,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.1398803801711739,-0.2709084475395163
6528,obadniegjl,onlijabdeg,ojniledaag,inkmhedaae,bajledgino,lidbgjnoae,,0.7341876716443891,0.7279957315887635,89.51,177.82999999999998,0.39545613918845246,0.25639601847211035,-0.6357024116829788,CAR,41,-0.4742808860281994,0.2043896408865842,51,-0.17797971726285589,-0.0604558235638411,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.5307074990335361,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,GO,0.919119418494187,0.531196687713316
6529,adeoilnjgb,bdgijnolea,negjidaaol,iljgedaano,dabgeijlno,bdegoianjl,,0.7342175204348393,0.7279957315887635,87.78,-67.36,0.39545613918845246,1.5061995959649597,-0.6357024116829788,CAR,41,-0.4742808860281994,0.2043896408865842,51,-0.0351358872712897,-0.692239047225289,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,0.5386978185093734,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CROSS,0.919119418494187,0.24473056798016157
6530,odabegijln,obinaedgjl,lgjmhecaaa,jmlhgecaaa,nobljigead,ljoegnidba,0.0,0.735073141343234,0.7279957315887635,95.41,160.61999999999998,0.39545613918845246,-0.993407559020739,0.4151395187057281,CAR,25,-0.1751702264069286,0.2043896408865842,35,0.26721764305929246,-0.41064749534733147,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.5984946966239577,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,-0.6262073132447215,0.4739034637666851
6531,bdeiojlnga,bdgijonlea,njiegdabol,iljgedbano,badegjilon,oabdnljeig,0.0,0.7350995921686999,0.7279957315887635,74.64,282.84000000000003,0.39545613918845246,0.25639601847211035,-0.11028144648862533,CAR,27,-0.1751702264069286,0.2043896408865842,37,0.3185997498407045,-0.7752962914704276,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,0.6273182574536498,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.8469682749217085,1.6770611666459334
6532,jnoaleadgi,nmkaihfdbb,gjmlhecaaa,hmljgecaaa,onlbdeagji,ediobnljga,,0.7351295742126789,0.7279957315887635,152.23,-25.330000000000013,0.39545613918845246,1.5061995959649597,-1.423833859474509,CAR,32,-0.1751702264069286,0.2043896408865842,42,0.3298814851939729,-0.8806036250907471,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.6359220591555967,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.8469682749217085,-0.901133910952456
6533,lbadeekhhh,lkigafbdbb,mljhgcaaae,lmjhgcaaae,oindeljgba,lnaejidbgo,,0.7355192075308763,0.7279957315887635,115.52,141.69,0.39545613918845246,-0.993407559020739,0.4151395187057281,CAR,20,0.5227546460427033,0.2043896408865842,30,0.9447430142601484,-0.7613081227987485,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.32048014155629345,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,GO,-1.5092511599526692,-1.3021864785788722
6534,ongjliaade,oneadbgijl,nmkifehbad,nojliegdba,oaebdgijln,bdolaegijn,0.0,0.7356470642917554,0.7279957315887635,48.589999999999975,-253.25000000000003,1.2630144944829764,0.25639601847211035,-1.1611233768773321,CAR,26,0.5227546460427033,0.2043896408865842,84,0.9432912244791508,-0.6956572842665226,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.555176525714724,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,1.8021632652021349,-1.6459458222586574
6535,baedgmnijj,nmabdkeigg,jonlgiedaa,onjilgedaa,nmikhbaddf,aolbjndieg,,0.7356727155960485,0.7279957315887635,23.100000000000023,-332.48999999999995,1.2630144944829764,1.5061995959649597,-1.1611233768773321,CAR,26,0.5227546460427033,0.2043896408865842,84,0.9938799996120343,-1.2872417703206804,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,0.5330014671141882,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,FLAT,1.5814023035251477,-0.44278811937940893
6536,nmdabegiik,onjldabegi,onligedaaj,noljiedaag,nagmbejjid,abdelonjig,,0.7363900193415537,0.7279957315887635,79.48000000000002,-223.73,1.2630144944829764,-0.993407559020739,0.4151395187057281,CAR,25,1.2206795184923351,0.2043896408865842,85,1.318088374407462,-0.5058159648855857,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-0.2858757121656403,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.25683653346322616,-0.7865474630591942
6537,eedabeeeee,nmkihfdabb,eeecaaaaaa,eecaaaaaaa,caaaaaaaaa,abdegijlno,,0.7364188021037735,0.7279957315887635,87.10000000000002,-27.20999999999998,1.2630144944829764,-0.993407559020739,0.4151395187057281,CAR,41,1.2206795184923351,0.2043896408865842,69,1.313034481084268,-0.032572087106647565,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,-1.121783719389933,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.03607557178623926,0.6457831356065777
6538,badegijljj,nmkihfadbb,lnojiegdaa,onljigedaa,aolndbegij,oadnebjgil,,0.7364341262595849,0.7279957315887635,0.5,352.74,1.2630144944829764,0.25639601847211035,0.4151395187057281,CAR,41,1.2206795184923351,0.2043896408865842,69,1.3220496230300811,-0.31529180421090647,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,0.33903674804822037,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WHEEL,0.03607557178623926,0.531196687713316
6539,aloniejdbg,abdeonljgi,oniljegdba,noljgideba,oabdljgein,jnlgeoidba,0.0,0.736491758410789,0.7279957315887635,55.76999999999998,-116.42000000000002,1.2630144944829764,1.5061995959649597,2.7795338620803185,CAR,32,1.2206795184923351,0.2043896408865842,78,1.3655795389374077,-1.4926042197933218,-1.4439774521902973,RB,-0.5967165835216791,-0.003332881631544779,0.24209495437068299,-2.2768067725354793,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rush,-0.18468538989074768,1.3333018229661482
